"image","xmin","ymin","xmax","ymax","label"
"Alabama.jpg",39.46814254859611,46.255845323741006,305.5669546436285,190.26124100719426,"plate"
"Alaska.jpg",19.832613390928724,46.91951438848921,298.4665226781857,196.59037769784172,"plate"
"99ejno.jpg",1113.7176025917927,551.8950935700575,1273.663606911447,655.6067058541266,"plate"
"Alabama_License_Plate_Pike_County_2017_55BC577.png",5.413066954643629,0.9041193181818182,1600,798.0000000000001,"plate"
"Arizona.jpg",27.47705183585313,51.75404676258993,293.7068034557235,185.87724820143885,"plate"
"js8xt6.jpg",1029.524838012959,590.3226967370441,1196.463282937365,697.4136276391555,"plate"
"kbzbpv.jpg",1069.8920086393089,248.75239923224564,1202.5917926565876,331.66986564299424,"plate"
"American_Samoa_license_plate_2011_5504.png",0.755703293736501,1.807157258064516,391.99999999999994,197,"plate"
"Arizona_License_Plate_2015_BJV7821.png",4.420896328293736,3.5657537960954446,1600,797,"plate"
"Arkansas.jpg",29.952753779697623,41.43615107913669,284.292656587473,173.05575539568346,"plate"
"California.jpg",44.01727861771058,48.62455035971223,311.42818574514035,185.0166366906475,"plate"
"2880px-Michigan_License_Plate_DJV1825.png",0,0,2865.4819114470843,1439.258316532258,"plate"
"IMG_20190811_154813.jpg",2029.062634989201,1692.569784172662,2333.857451403888,1931.8791366906476,"plate"
"IMG_20190804_143303.jpg",3222.116630669546,1253.1107913669066,3509.4946004319654,1540.2820143884894,"plate"
"j25zrr.jpg",897.6106911447085,432.4340211132437,1024.0901727861772,509.8290547024951,"plate"
"hhd9ey.jpg",459.07127429805615,176.27046845009596,509.6551025917927,207.96845009596927,"plate"
"California_1SAM123_1980_Sample_License_Plate.jpg",2.4867541846652266,5.802426430885529,500,249.99999999999997,"plate"
"jn7x1q.jpg",988.8498920086394,545.1904390595009,1171.4983801295898,646.1489323416506,"plate"
"izzts9.jpg",26.857451403887687,140.77877697841728,120.73974082073434,201.78776978417267,"plate"
"gjpe1m.jpg",294.56146227051835,321.98763130252104,375.4664720572354,371.59863445378153,"plate"
"h1ijdo.jpg",606.2958963282937,411.16726618705036,685.6263498920085,465.78776978417267,"plate"
"fbq92k.jpg",1119.3952483801297,804.8338531669865,1266.3174946004322,882.4232245681382,"plate"
"fbq92k.jpg",1590.3239740820738,0,1698.1425485961124,53.89635316698655,"plate"
"gbfux6.jpg",210.25917926565876,492.5653790786948,352.03023758099357,574.8917346449136,"plate"
"gfmc0k.jpg",974.4492440604753,416.8788987523992,1125.9638228941685,511.39995201535504,"plate"
"f2u1nn.jpg",173.05075593952486,243.10040786948176,300.50215982721386,321.0703574856046,"plate"
"e4t0rh.jpg",1024.0901727861772,581.312979846449,1158.9848812095033,664.9268234165066,"plate"
"eixx3i.jpg",313.1425485961123,620.866122840691,421.9222462203024,688.4416986564299,"plate"
"f3i3fb.jpg",1432.7753779697625,617.1845009596929,1570.4967602591794,696.3366722648752,"plate"
"dd7vgz.jpg",1641.860151187905,600.9410988483685,1795.472462203024,704.4178862763915,"plate"
"Wyoming.jpg",22.315064794816415,39.34937050359712,296.8723002159827,182.87859712230218,"plate"
"Wisconsin.jpg",31.26889848812095,51.017535971223026,280.85043196544274,186.54226618705036,"plate"
"d6k97y.jpg",677.9643628509718,190.93690019193858,818.8174946004319,272.1809021113244,"plate"
"chbeyn.jpg",170.39956803455723,437.7243282149712,268.39092872570194,501.9637715930902,"plate"
"bimqlm.jpg",768.7823974082074,41.078154990403064,879.136069114471,94.20525431861803,"plate"
"WestVirginia.jpg",22.312365010799134,33.38714028776979,308.0507559395248,184.48920863309354,"plate"
"Washington.jpg",39.75836933045356,48.872751798561154,291.16630669546436,180.56519784172662,"plate"
"Washington,_D.C._license_plate,_2013.jpg",2.0882407532397407,1.0809705010775863,435,218,"plate"
"Washington_State_License_Plate_2019.jpg",17.085553624460044,3.45146855221519,1331,681,"plate"
"Washington,_D.C._license_plate,_2011.jpg",1.5836131546976242,1.5452922952586208,435,218.00000000000003,"plate"
"Virginia.jpg",11.30939524838013,42.952338129496404,295.04859611231103,199.2679856115108,"plate"
"Vermont.jpg",26.46463282937365,23.10836330935252,299.81371490280776,174.14028776978418,"plate"
"Virginia_license_plate,_1979%E2%80%931992_series_with_February_1983_sticker.png",1.0984746220302375,0.4741495680345572,399.99999999999994,200,"plate"
"Vermont_2000_license_plate_CGX_308.jpg",1.742246557775378,0.4295344716494845,1170,613,"plate"
"Utah_license_plate,_1985%E2%80%931990_series_with_August_2001_sticker.png",6.1041399500539955,10.579454787234043,867,440,"plate"
"US_Diplomatic_license_plate_2007_sample.jpg",2.0460988120950323,2.3271649894067794,430,219,"plate"
"Utah.jpg",10.81668466522678,51.619154676258994,293.97543196544274,188.57643884892087,"plate"
"Texas.jpg",32.29481641468682,38.17985611510792,299.41549676025915,183.47212230215828,"plate"
"US_Diplomatic_license_plate_2008.jpg",2.7899104009179263,5.932733883647799,1916.9999999999998,987,"plate"
"US_Diplomatic_license_plate_2007.jpg",5.019117845572354,2.1247888513513513,1577.9999999999998,694,"plate"
"SouthDakota.jpg",42.61069114470842,47.60881294964029,305.591252699784,181.4109712230216,"plate"
"SouthCarolina.jpg",59.07802375809935,49.5863309352518,305.3496220302376,170.7369604316547,"plate"
"Tennessee.jpg",29.89605831533477,50.10431654676259,313.27618790496757,200.4388489208633,"plate"
"RhodeIsland.jpg",41.000269978401725,53.29046762589928,287.3474622030237,181.83588129496403,"plate"
"Rhode_Island_License_Plate_AB-123_format.jpeg",10.319941279697623,13.5725827991453,2867.9999999999995,1448,"plate"
"Pennsylvanian_license_plate,_2000.jpg",0.8504319654427646,1.6806155507559395,399.99999999999994,200,"plate"
"PuertoRico.jpg",0.4751619870410367,37.94514388489209,299.0982721382289,189.8794964028777,"plate"
"Pennsylvania.jpg",21.36609071274298,61.3125,281.90874730021596,196.44064748201438,"plate"
"PUERTO_RICO_1990'S_-SOUVENIR_REFLECTIVE_LICENSE_PLATE_-_Flickr_-_woody1778a.jpg",23.08657026187905,17.73190268987342,2545.062643426026,1264.365506329114,"plate"
"Oregon_License_Plate3.jpg",3.176274804265659,8.326256793478262,1491,740,"plate"
"Oklahoma.jpg",41.660367170626344,53.43210431654676,303.1816954643628,188.62769784172664,"plate"
"Oregon.jpg",36.943844492440604,55.706384892086334,301.6239200863931,190.89118705035972,"plate"
"Ohio_license_plate_sample_2001.jpg",4.391177612041036,3.4356637286324787,435,220,"plate"
"Ohio_license_plate_2013.jpg",2.849128475971922,2.443910256410257,1186.9999999999998,600.0000000000001,"plate"
"Ohio_license_plate_sample_2004.jpg",1.341391907397408,1.7371127136752136,435,220,"plate"
"NorthDakota.jpg",4.3588012958963285,31.323291366906478,305.6695464362851,191.82868705035975,"plate"
"NorthCarolina.jpg",15.490010799136067,64.62005395683454,280.35907127429806,219.61106115107916,"plate"
"Ohio.jpg",26.7548596112311,38.34982014388489,306.8817494600432,183.69874100719426,"plate"
"Northern_Marianas_license_plate_1989_ACN_374.png",1.0872958288336931,2.718766873650108,250,125,"plate"
"New_Jersey_license_plate_2014.jpg",15.136457208423327,12.581989247311828,2356.0000000000005,1184,"plate"
"New_Jersey_1977_license_plate.jpg",3.6632694384449245,3.874190064794816,399.99999999999994,200,"plate"
"NewYork.jpg",30.26727861771058,40.98291366906475,302.65118790496757,190.3974820143885,"plate"
"New_Jersey_2006_License_Plate.jpg",0.8757424406047516,2.898893088552916,400,200,"plate"
"NewMexico.jpg",39.62742980561555,56.5089928057554,300.00404967602594,193.74415467625903,"plate"
"NewJersey.jpg",25.3091252699784,37.32464028776979,287.3474622030237,169.38534172661872,"plate"
"Nevada.jpg",27.37715982721382,53.65197841726619,277.5647948164147,187.67805755395682,"plate"
"NewHampshire.jpg",18.51376889848812,41.55485611510792,312.36636069114473,197.40242805755398,"plate"
"Nebraska.jpg",28.27213822894168,32.755845323741006,300.36312095032395,188.88938848920864,"plate"
"Nebraska_license_plate_2017_big_counties.jpg",2.808669681425486,0.9914712153518124,316,160,"plate"
"NY-2010-License-Plate.jpg",1.265439389848812,0.09794963787553648,566,285.00000000000006,"plate"
"Montana.jpg",25.167386609071272,65.35791366906476,274.40064794816413,190.54046762589928,"plate"
"Missouri.jpg",51.151457883369325,49.01573741007194,288.78104751619867,181.44469424460434,"plate"
"Mississippi.jpg",22.579643628509718,69.48830935251799,295.5197084233261,210.16321942446046,"plate"
"Minnesota_2014_License_Plate.jpg",2.3741225701943844,3.175831870950324,350,175,"plate"
"Missouri_2021_Bicentennial_License_Plate.png",21.73157397408207,49.73814041745731,865.0563579913606,466.7248576850095,"plate"
"Michigan_license_plate_2008.jpg",2.9950728941684663,1.9775917926565874,400,200,"plate"
"Michigan.jpg",30.242980561555076,44.622302158273385,313.8107451403888,190.17895683453239,"plate"
"Minnesota.jpg",62.69168466522678,62.785521582733814,293.3220842332613,187.07643884892087,"plate"
"Massachusetts.jpg",11.108261339092872,47.20278776978417,305.74109071274296,196.1384892086331,"plate"
"MassPlateGreen1.jpg",7.105814659827214,4.297111231101511,971.9999999999999,485.99999999999994,"plate"
"Maine.jpg",34.13606911447084,37.63219424460432,320,187.60791366906477,"plate"
"MVA_MDProud_LicensePlate_390px.png",1.4338552915766738,1.3446088794926003,376,192,"plate"
"MA-Base-Plate.jpg",1.3212068034557236,1.9714391447368422,240.00000000000003,123.00000000000001,"plate"
"Maryland.jpg",25.360421166306693,49.78327338129497,283.72435205183587,186.67985611510792,"plate"
"Louisiana.jpg",58.56641468682505,77.17985611510792,290.7937365010799,196.07374100719426,"plate"
"Kentucky.jpg",11.883099352051834,54.689298561151084,288.44087473002156,193.28821942446044,"plate"
"Kansas.jpg",45.45761339092872,58.104766187050366,291.23380129589634,192.17131294964028,"plate"
"Iowa.jpg",33.32748380129589,44.69919064748202,299.72597192224623,185.66681654676262,"plate"
"Kansas_2002_sample_license_plate.jpg",1.183581094762419,3.195194639008621,435,218.00000000000003,"plate"
"Kansas_Sample_2007_license_plate.jpg",3.5569654427645787,3.1452483801295896,400,200,"plate"
"Indiana.jpg",61.001619870410366,66.40737410071942,278.944384449244,180.7054856115108,"plate"
"Illinois.jpg",37.20302375809935,34.92491007194245,295.1295896328293,169.99370503597123,"plate"
"Idaho.jpg",30.097192224622027,40.51214028776979,288.0993520518358,165.78911870503597,"plate"
"Indiana2017plate.jpg",3.982451403887689,3.1514578833693303,288,144,"plate"
"Illinois_2017_License_Plate_V3.jpg",18.118925485961125,16.219143907563026,1400,720,"plate"
"IMG_20191106_150454.jpg",52.5737041036717,410.25917266187054,4032,2776.5323741007196,"plate"
"IMG_20200108_155431.jpg",286.7996760259179,1753.8418165467626,861.8787796976242,2134.5442446043166,"plate"
"IMG_20191128_183920.jpg",563.9724622030237,905.9592625899281,3404.925485961123,2260.3516187050363,"plate"
"IMG_20191013_142900.jpg",828.5758639308855,1536.3728417266188,1070.2346112311016,1716.0588129496405,"plate"
"IMG_20191013_142900.jpg",3716.8299136069113,1373.5642985611512,3845.5172786177104,1488.544964028777,"plate"
"IMG_20200108_155445.jpg",1335.2462203023758,1676.2022482014388,1543.8061555075594,1818.1901978417266,"plate"
"IMG_20190929_154018.jpg",3333.8293736501078,1536.916726618705,3789.4738120950324,1800.9898381294965,"plate"
"IMG_20190922_174424.jpg",2646.1530777537796,1257.3258992805756,3013.080453563715,1515.5352517985611,"plate"
"IMG_20190909_190626.jpg",1277.161717062635,1968.9822841726618,1622.4541036717064,2160.6677158273383,"plate"
"IMG_20190915_174021.jpg",1202.4427645788337,2433.935881294964,1333.2902267818574,2546.808992805755,"plate"
"IMG_20190915_174021.jpg",62.13255939524838,2450.983273381295,230.3650107991361,2562.2077338129498,"plate"
"IMG_20190915_174021.jpg",2155.640928725702,2555.0692446043167,2308.208423326134,2648.0565647482017,"plate"
"IMG_20191001_175816.jpg",1897.058585313175,1524.203417266187,2091.1271598272137,1621.7797661870502,"plate"
"Guam.jpg",38.22084233261339,59.90422661870504,310.64659827213825,199.5553057553957,"plate"
"Hawaii.jpg",55.274028077753776,66.9806654676259,287.0464362850972,200.33363309352518,"plate"
"Guam_license_plate_2012_TU_250.png",6.169175215982722,4.021834503239741,840,420,"plate"
"IMG_20190824_151407.jpg",1621.875809935205,1133.7620503597122,2366.2589092872568,1548.5932553956834,"plate"
"IMG_20190731_102149.jpg",1496.25,1477.8372302158273,1788.3393628509718,1690.1562949640288,"plate"
"Georgia.jpg",59.379049676025915,46.51618705035971,295.9827213822894,173.4091726618705,"plate"
"Florida_license_plate_In_God_We_Trust.jpg",2.446679265658747,3.5106934652928414,400,199,"plate"
"GUAM_1999_COMMERCIAL_TRUCK_license_plate_Flickr_-_woody1778a.jpg",32.89610471787257,11.583559427301255,2371,1222.9999999999998,"plate"
"Georgia_License_Plate_Grady_County_PXE9860.png",20.943574514038875,11.460386727223426,1599.9999999999998,797,"plate"
"Georgia_License_Plate_Chatham_County_PLK7665.png",3.833693304535637,2.580907993562232,1600,806.0000000000001,"plate"
"DistrictOfColumbia.jpg",19.308855291576673,44.93255395683453,300.2591792656587,190.28821942446044,"plate"
"Delaware.jpg",3.484408747300216,3.0604188012295084,400,211,"plate"
"Florida.jpg",25.382019438444924,27.468075539568346,307.7591792656587,173.07059352517985,"plate"
"Connecticut.jpg",18.367980561555076,52.69964028776979,312.44600431965443,197.99460431654677,"plate"
"Connecticut_License_Plate_AH39871.png",10.367170626349893,9.679529251066098,1600,811,"plate"
"Colorado.jpg",29.50728941684665,49.447392086330936,310.71949244060477,188.27967625899282,"plate"
"California_license_plate,_August_2012.png",2.3270535232181424,3.7117442255434785,432.99999999999994,215,"plate"
"California_Golden_State_license_plate_1982-1987_2GAT123.png",2.4715678995680346,3.4048679157838984,300,153.00000000000003,"plate"
"California_license_plate,_1990.png",4.008268088552915,3.298208018358531,498,248.99999999999997,"plate"
"Arizona_license_plate,_1980%E2%80%931996_series_with_March_1998_sticker.png",4.596382289416847,0,1200,598.4307505399569,"plate"
"2880px-Utah_2002_Olympics_License_Plate.jpg",6.912796976241901,0,2880,1432.5917463631465,"plate"
"2880px-Washington_1998_license_plate.jpg",3.693304535637149,0,2880,1444.310099370985,"plate"
"2880px-USA_licenseplate_New_York_(cropped).jpeg",8.537801194654428,0,2879,1440.0068151595744,"plate"
"2880px-Oregon_1964-72_license_plate_with_1976_sticker_-_Number_GGT_297.jpg",9.852861771058315,0,2880,1411.769787117904,"plate"
"2880px-Montana_1992_license_plate.jpg",21.175755939524837,0,2880.0000000000005,1436.1693800403225,"plate"
